_id,time,high,low,open,volumefrom,volumeto,close,symbol,read_date,price_f_change
ObjectId("5bab765272039d13cb4a6f70"),1537660800,0.0435,0.04156,0.0429,92232.57,4005.66,0.04343,EBST,23-09-2018,0.010234938357757685
ObjectId("5bab765272039d13cb4a6f72"),1537747200,0.04279,0.04082,0.04266,117487.94,4973.26,0.04233,EBST,24-09-2018,-0.0253281142067696
ObjectId("5bab765272039d13cb4a6f74"),1537833600,0.04178,0.04004,0.04139,207392.09,8318.5,0.04011,EBST,25-09-2018,-0.05244507441530829
ObjectId("5bab765272039d13cb4a6f78"),1537488000,12.51,9.57,9.94,11938.66,134787.47,11.29,ADK,21-09-2018,
ObjectId("5bab765272039d13cb4a6f7a"),1537574400,11.75,10.52,11.22,3979.88,43420.49,10.91,ADK,22-09-2018,-0.03365810451727184
ObjectId("5bab765272039d13cb4a6f7c"),1537660800,11.33,8.61,10.89,15519.42,136415.7,8.79,ADK,23-09-2018,-0.19431714023831356
ObjectId("5bab765272039d13cb4a6f7e"),1537747200,8.95,8.45,8.64,22180.68,189866.62,8.56,ADK,24-09-2018,-0.026166097838452636
ObjectId("5bab765272039d13cb4a6f80"),1537833600,9.91,8.34,8.37,6380.06,62971.19,9.87,ADK,25-09-2018,0.15303738317756993
ObjectId("5bab765272039d13cb4a6f84"),1537488000,0.04402,0.03753,0.038,7028713.57,279461.65,0.03976,PTOY,21-09-2018,
ObjectId("5bab765272039d13cb4a6f86"),1537574400,0.04184,0.03815,0.03949,4492938.32,174415.87,0.03882,PTOY,22-09-2018,-0.02364185110663975
ObjectId("5bab765272039d13cb4a6f88"),1537660800,0.04122,0.03827,0.03874,3177342.4,122041.72,0.03841,PTOY,23-09-2018,-0.010561566202988168
ObjectId("5bab765272039d13cb4a6f8a"),1537747200,0.03799,0.03608,0.03772,1880032.99,68940.81,0.03667,PTOY,24-09-2018,-0.04530070294194216
ObjectId("5bab765272039d13cb4a6f8c"),1537833600,0.0374,0.03515,0.03586,3691924.5,131432.51,0.0356,PTOY,25-09-2018,-0.029179165530406368
ObjectId("5bab765272039d13cb4a6f90"),1537488000,21.33,18.08,19.81,4567.69,85415.8,18.7,VERI,21-09-2018,
ObjectId("5bab765272039d13cb4a6f92"),1537574400,22.42,17.61,18.18,2303.67,44023.13,19.11,VERI,22-09-2018,0.02192513368983958
ObjectId("5bab765272039d13cb4a6f94"),1537660800,20.78,16.76,19.41,2205.69,39349.51,17.84,VERI,23-09-2018,-0.06645735217163787
ObjectId("5bab765272039d13cb4a6f96"),1537747200,17.77,16.09,16.63,1207.31,19848.18,16.44,VERI,24-09-2018,-0.07847533632286988
ObjectId("5bab765272039d13cb4a6f98"),1537833600,20.73,15.14,15.81,5351.89,81027.61,15.14,VERI,25-09-2018,-0.0790754257907543
ObjectId("5bab765272039d13cb4a6f9c"),1537488000,0.0006762,0.000541,0.0006086,71074797.26,43256.12,0.0006086,ECA,21-09-2018,
ObjectId("5bab765272039d13cb4a6f9e"),1537574400,0.0006717,0.0005373,0.0006045,56977317.7,38271.66,0.0006717,ECA,22-09-2018,0.10368057837660197
ObjectId("5bab765272039d13cb4a6fa0"),1537660800,0.0006703,0.0005362,0.0006032,45413342.02,27393.33,0.0006032,ECA,23-09-2018,-0.10198005061783531
ObjectId("5bab765272039d13cb4a6fa2"),1537747200,0.0006584,0.0005267,0.0006584,59151105.09,31154.89,0.0005267,ECA,24-09-2018,-0.1268236074270558
ObjectId("5bab765272039d13cb4a6fa4"),1537833600,0.0005794,0.000515,0.0005794,64349760.58,33140.13,0.000515,ECA,25-09-2018,-0.02221378393772528
ObjectId("5bab765272039d13cb4a6fa8"),1537488000,0.266,0.2524,0.2544,1438153.14,374782.71,0.2606,QRL,21-09-2018,
ObjectId("5bab765272039d13cb4a6faa"),1537574400,0.2589,0.2277,0.2589,945371.87,217530.07,0.2301,QRL,22-09-2018,-0.1170376055257099
ObjectId("5bab765272039d13cb4a6fac"),1537660800,0.2598,0.2276,0.2296,1417056.28,349020.96,0.2463,QRL,23-09-2018,0.07040417209908732
ObjectId("5bab765272039d13cb4a6fae"),1537747200,0.242,0.2371,0.2419,315456.91,75047.2,0.2379,QRL,24-09-2018,-0.034104750304506666
ObjectId("5bab765272039d13cb4a6fb0"),1537833600,0.236,0.2241,0.2327,505109.48,115417.52,0.2285,QRL,25-09-2018,-0.03951240016813784
ObjectId("5bab765272039d13cb4a6fb4"),1537488000,0.02576,0.01474,0.019,1071307.64,18758.6,0.01751,ETT,21-09-2018,
ObjectId("5bab765272039d13cb4a6fb6"),1537574400,0.03244,0.01437,0.0174,2697786.07,63964.51,0.02371,ETT,22-09-2018,0.35408338092518543
ObjectId("5bab765372039d13cb4a6fb8"),1537660800,0.03264,0.02172,0.02493,1403828.76,44599.64,0.03177,ETT,23-09-2018,0.3399409531843105
ObjectId("5bab765372039d13cb4a6fba"),1537747200,0.03167,0.0187,0.03121,1579325.51,34729.37,0.02199,ETT,24-09-2018,-0.30783758262511807
ObjectId("5bab765372039d13cb4a6fbc"),1537833600,0.02807,0.02067,0.0215,1339608.11,30355.52,0.02266,ETT,25-09-2018,0.030468394724874965
ObjectId("5bab765372039d13cb4a6fc0"),1537488000,0.153,0.1238,0.1424,193183.99,25577.56,0.1324,MGO,21-09-2018,
ObjectId("5bab765372039d13cb4a6fc2"),1537574400,0.1332,0.1276,0.1287,152891.16,20135.77,0.1317,MGO,22-09-2018,-0.005287009063443946
ObjectId("5bab765372039d13cb4a6fc4"),1537660800,0.1362,0.1263,0.1337,187518.11,25408.7,0.1355,MGO,23-09-2018,0.02885345482156414
ObjectId("5bab765372039d13cb4a6fc6"),1537747200,0.1345,0.1216,0.1263,224014.6,29816.34,0.1331,MGO,24-09-2018,-0.017712177121771314
ObjectId("5bab765372039d13cb4a6fc8"),1537833600,0.1381,0.1275,0.128,176350.96,23683.93,0.1343,MGO,25-09-2018,0.009015777610818983
ObjectId("5bab765372039d13cb4a6fcc"),1537488000,1.35,1.27,1.35,38490.57,51577.36,1.34,PPY,21-09-2018,
ObjectId("5bab765372039d13cb4a6fce"),1537574400,1.34,1.28,1.33,74904.52,100372.06,1.34,PPY,22-09-2018,0
ObjectId("5bab765372039d13cb4a6fd0"),1537660800,1.34,1.2,1.34,73635.24,94253.11,1.28,PPY,23-09-2018,-0.044776119402985114
ObjectId("5bab765372039d13cb4a6fd2"),1537747200,1.36,1.12,1.26,38650.2,48312.75,1.25,PPY,24-09-2018,-0.02343750000000002
ObjectId("5bab765372039d13cb4a6fd4"),1537833600,1.74,1.16,1.22,11707.86,14634.83,1.25,PPY,25-09-2018,0
ObjectId("5bab765372039d13cb4a6fd8"),1537488000,0.1591,0.1325,0.1554,166681.24,22085.26,0.1325,MYST,21-09-2018,
ObjectId("5bab765372039d13cb4a6fda"),1537574400,0.1367,0.1274,0.1288,154910.74,21083.35,0.1361,MYST,22-09-2018,0.027169811320754658
ObjectId("5bab765372039d13cb4a6fdc"),1537660800,0.1407,0.07486,0.1382,301914.22,29104.53,0.0964,MYST,23-09-2018,-0.2916972814107274
ObjectId("5bab765372039d13cb4a6fde"),1537747200,0.1023,0.08896,0.08985,249742.07,25223.95,0.101,MYST,24-09-2018,0.047717842323651526
ObjectId("5bab765372039d13cb4a6fe0"),1537833600,0.09776,0.08176,0.09713,310683.1,26389.42,0.08494,MYST,25-09-2018,-0.15900990099009904
ObjectId("5bab765372039d13cb4a6fe4"),1537488000,0.05802,0.05139,0.05721,4285484.17,234458.84,0.05471,SNM,21-09-2018,
ObjectId("5bab765372039d13cb4a6fe6"),1537574400,0.05528,0.05172,0.05434,2112319.28,112924.59,0.05346,SNM,22-09-2018,-0.02284774264302689
ObjectId("5bab765372039d13cb4a6fe8"),1537660800,0.05577,0.05268,0.05335,1540880.72,83346.24,0.05409,SNM,23-09-2018,0.011784511784511759
ObjectId("5bab765372039d13cb4a6fea"),1537747200,0.05715,0.05194,0.05313,2857733.44,154260.45,0.05398,SNM,24-09-2018,-0.002033647624329802
ObjectId("5bab765372039d13cb4a6fec"),1537833600,0.05292,0.04963,0.05279,2281405.41,118382.13,0.05189,SNM,25-09-2018,-0.03871804371989629
ObjectId("5bab765372039d13cb4a6ff0"),1537488000,0.007033,0.006289,0.006694,39913.29,264.51,0.006627,LINX,21-09-2018,
ObjectId("5bab765372039d13cb4a6ff2"),1537574400,0.006784,0.006381,0.006649,53670.23,346.07,0.006448,LINX,22-09-2018,-0.027010713746793473
ObjectId("5bab765372039d13cb4a6ff4"),1537660800,0.006636,0.006368,0.006435,50811.07,323.56,0.006368,LINX,23-09-2018,-0.012406947890818757
ObjectId("5bab765372039d13cb4a6ff6"),1537747200,0.007176,0.005925,0.006254,97640.97,610.65,0.006254,LINX,24-09-2018,-0.017902010050251316
ObjectId("5bab765372039d13cb4a6ff8"),1537833600,0.006051,0.004571,0.005923,189998.95,1027.51,0.005408,LINX,25-09-2018,-0.13527342500799494
ObjectId("5bab766472039d13cb4a6ffc"),1537488000,0.06348,0.06343,0.06348,2322.81,147.34,0.06343,CRED,21-09-2018,
ObjectId("5bab766472039d13cb4a6ffe"),1537574400,0.06166,0.06166,0.06166,0,0,0.06166,CRED,22-09-2018,-0.027904776919438764
ObjectId("5bab766472039d13cb4a7000"),1537660800,0.0873,0.07336,0.08283,64930.87,4763.33,0.07336,CRED,23-09-2018,0.18975024326954257
ObjectId("5bab766472039d13cb4a7002"),1537747200,0.07904,0.05766,0.06838,43592.84,2513.56,0.05766,CRED,24-09-2018,-0.21401308615049064
ObjectId("5bab766472039d13cb4a7004"),1537833600,0.07323,0.05546,0.05546,7562.08,553.77,0.07323,CRED,25-09-2018,0.2700312174817898
ObjectId("5bab766472039d13cb4a7008"),1537488000,0.00183,0.001702,0.00183,2240.07,3.81,0.001702,SCT,21-09-2018,
ObjectId("5bab766472039d13cb4a700a"),1537574400,0.001654,0.001654,0.001654,0,0,0.001654,SCT,22-09-2018,-0.02820211515863682
ObjectId("5bab766472039d13cb4a700c"),1537660800,0.00168,0.00168,0.00168,0,0,0.00168,SCT,23-09-2018,0.015719467956469155
ObjectId("5bab766472039d13cb4a700e"),1537747200,0.001566,0.001548,0.001566,14.87,0.02302,0.001548,SCT,24-09-2018,-0.07857142857142867
ObjectId("5bab766472039d13cb4a7010"),1537833600,0.001488,0.0007935,0.001488,893.57,0.709,0.0007935,SCT,25-09-2018,-0.4874031007751937
ObjectId("5bab766472039d13cb4a7014"),1537488000,0.5402,0.3042,0.5402,1113272.13,338768.71,0.3043,UQC,21-09-2018,
ObjectId("5bab766472039d13cb4a7016"),1537574400,0.3022,0.2955,0.3022,1348850.29,398585.26,0.2955,UQC,22-09-2018,-0.02891883010187325
ObjectId("5bab766472039d13cb4a7018"),1537660800,0.4691,0.291,0.2949,1032552.03,484370.16,0.4691,UQC,23-09-2018,0.5874788494077836
ObjectId("5bab766472039d13cb4a701a"),1537747200,0.4608,0.2776,0.4608,360592.1,161401.02,0.4476,UQC,24-09-2018,-0.04583244510765299
ObjectId("5bab766472039d13cb4a701c"),1537833600,0.4377,0.2446,0.4377,3019.77,738.64,0.2446,UQC,25-09-2018,-0.45352993744414655
ObjectId("5bab766472039d13cb4a7020"),1537488000,0.0261,0.01731,0.01745,14229457.02,340653.2,0.02394,MDS,21-09-2018,
ObjectId("5bab766472039d13cb4a7022"),1537574400,0.02378,0.01948,0.02364,6082140.47,124623.06,0.02049,MDS,22-09-2018,-0.144110275689223
ObjectId("5bab766472039d13cb4a7024"),1537660800,0.02145,0.01984,0.02044,2843380,58687.36,0.02064,MDS,23-09-2018,0.00732064421669094
ObjectId("5bab766472039d13cb4a7026"),1537747200,0.02041,0.01804,0.02034,1966215.05,35588.49,0.0181,MDS,24-09-2018,-0.12306201550387584
ObjectId("5bab766472039d13cb4a7028"),1537833600,0.02099,0.01712,0.01777,3680413.62,69412.6,0.01886,MDS,25-09-2018,0.041988950276242915
ObjectId("5bab766472039d13cb4a702c"),1537488000,0.1506,0.122,0.1371,724724.49,89141.11,0.123,PRA,21-09-2018,
ObjectId("5bab766472039d13cb4a702e"),1537574400,0.1598,0.1116,0.1195,548376.58,64105.22,0.1169,PRA,22-09-2018,-0.049593495934959306
ObjectId("5bab766472039d13cb4a7030"),1537660800,0.131,0.1155,0.1187,433956.35,50989.87,0.1175,PRA,23-09-2018,0.0051325919589391734
ObjectId("5bab766472039d13cb4a7032"),1537747200,0.1135,0.1053,0.1095,282044.06,31024.85,0.11,PRA,24-09-2018,-0.06382978723404249
ObjectId("5bab766472039d13cb4a7034"),1537833600,0.1088,0.1013,0.1058,235633.01,23893.19,0.1014,PRA,25-09-2018,-0.07818181818181814
ObjectId("5bab766472039d13cb4a7038"),1537488000,0.04199,0.0399,0.04138,4288902.28,175158.77,0.04084,IGNIS,21-09-2018,
ObjectId("5bab766472039d13cb4a703a"),1537574400,0.04124,0.03567,0.04057,8360200.62,329057.5,0.03936,IGNIS,22-09-2018,-0.036238981390793394
ObjectId("5bab766472039d13cb4a703c"),1537660800,0.04095,0.03894,0.03928,5357579.52,214035.3,0.03995,IGNIS,23-09-2018,0.01498983739837399
ObjectId("5bab766472039d13cb4a703e"),1537747200,0.04102,0.03865,0.03924,3763863.95,149161.93,0.03963,IGNIS,24-09-2018,-0.008010012515644576
ObjectId("5bab766472039d13cb4a7040"),1537833600,0.04764,0.03798,0.03876,11525026.64,451896.29,0.03921,IGNIS,25-09-2018,-0.0105980317940953
ObjectId("5bab766672039d13cb4a7044"),1537488000,0.05214,0.05214,0.05214,0,0,0.05214,SMT,21-09-2018,
ObjectId("5bab766672039d13cb4a7046"),1537574400,0.05178,0.05178,0.05178,0,0,0.05178,SMT,22-09-2018,-0.00690448791714613
ObjectId("5bab766672039d13cb4a7048"),1537660800,0.05168,0.05168,0.05168,0,0,0.05168,SMT,23-09-2018,-0.0019312475859405728
ObjectId("5bab766672039d13cb4a704a"),1537747200,0.05076,0.05076,0.05076,0,0,0.05076,SMT,24-09-2018,-0.017801857585139268
ObjectId("5bab766672039d13cb4a704c"),1537833600,0.04963,0.04963,0.04963,0,0,0.04963,SMT,25-09-2018,-0.022261623325453093
ObjectId("5bab766772039d13cb4a7050"),1537488000,1.15,1.15,1.15,0,0,1.15,HWC,21-09-2018,
ObjectId("5bab766772039d13cb4a7052"),1537574400,1.14,1.14,1.14,0,0,1.14,HWC,22-09-2018,-0.008695652173913052
ObjectId("5bab766772039d13cb4a7054"),1537660800,1.14,1.14,1.14,0,0,1.14,HWC,23-09-2018,0
ObjectId("5bab766772039d13cb4a7056"),1537747200,1.12,1.12,1.12,0,0,1.12,HWC,24-09-2018,-0.01754385964912263
ObjectId("5bab766772039d13cb4a7058"),1537833600,1.09,1.09,1.09,0,0,1.09,HWC,25-09-2018,-0.02678571428571431
ObjectId("5bab766772039d13cb4a705c"),1537488000,0.1513,0.1341,0.1486,2490.15,333.93,0.1341,PKT,21-09-2018,
ObjectId("5bab766772039d13cb4a705e"),1537574400,0.1304,0.1304,0.1304,0,0,0.1304,PKT,22-09-2018,-0.027591349739000813
ObjectId("5bab766772039d13cb4a7060"),1537660800,0.1357,0.1286,0.1324,2813.3,361.79,0.1286,PKT,23-09-2018,-0.013803680981595063
ObjectId("5bab766772039d13cb4a7062"),1537747200,0.1265,0.1092,0.1199,480.43,59.48,0.1238,PKT,24-09-2018,-0.03732503888024882
ObjectId("5bab766772039d13cb4a7064"),1537833600,0.1315,0.119,0.119,495.92,65.21,0.1315,PKT,25-09-2018,0.06219709208400657
ObjectId("5bab766772039d13cb4a7068"),1537488000,0.004463,0.004463,0.004463,0,0,0.004463,BCX,21-09-2018,
ObjectId("5bab766772039d13cb4a706a"),1537574400,0.004433,0.004433,0.004433,0,0,0.004433,BCX,22-09-2018,-0.0067219359175441735
ObjectId("5bab766772039d13cb4a706c"),1537660800,0.004424,0.004424,0.004424,0,0,0.004424,BCX,23-09-2018,-0.0020302278366795233
ObjectId("5bab766772039d13cb4a706e"),1537747200,0.004345,0.004345,0.004345,0,0,0.004345,BCX,24-09-2018,-0.017857142857142873
ObjectId("5bab766772039d13cb4a7070"),1537833600,0.004249,0.004249,0.004249,0,0,0.004249,BCX,25-09-2018,-0.022094361334867602
ObjectId("5bab766772039d13cb4a7074"),1537488000,8.24,6.74,8.07,68956.22,524756.83,7.61,SBTC,21-09-2018,
ObjectId("5bab766772039d13cb4a7076"),1537574400,8.85,4.52,7.52,67839.45,532539.68,7.85,SBTC,22-09-2018,0.03153745072273315
ObjectId("5bab766772039d13cb4a7078"),1537660800,9.04,7.31,7.84,38444.78,324089.5,8.43,SBTC,23-09-2018,0.07388535031847135
ObjectId("5bab766772039d13cb4a707a"),1537747200,8.43,6.2,8.28,28205.92,225365.3,7.99,SBTC,24-09-2018,-0.05219454329774609
ObjectId("5bab766772039d13cb4a707c"),1537833600,8.23,6.71,7.82,37605.99,290694.3,7.73,SBTC,25-09-2018,-0.03254067584480598
ObjectId("5bab766772039d13cb4a7080"),1537488000,0.006356,0.005613,0.006018,25724332.68,153085.5,0.005951,DAT,21-09-2018,
ObjectId("5bab766772039d13cb4a7082"),1537574400,0.005978,0.005642,0.005911,20477418.65,119649.56,0.005843,DAT,22-09-2018,-0.018148210384809207
ObjectId("5bab766772039d13cb4a7084"),1537660800,0.005898,0.005697,0.005831,16997917.34,99114.86,0.005831,DAT,23-09-2018,-0.002053739517371189
ObjectId("5bab766772039d13cb4a7086"),1537747200,0.005794,0.005398,0.005728,15138225.6,82715.26,0.005464,DAT,24-09-2018,-0.0629394614988853
ObjectId("5bab766772039d13cb4a7088"),1537833600,0.005408,0.004764,0.005343,23359396.3,115792.53,0.004957,DAT,25-09-2018,-0.0927891654465594
ObjectId("5bab766772039d13cb4a708c"),1537488000,0.1486,0.1486,0.1486,0,0,0.1486,TRDT,21-09-2018,
ObjectId("5bab766872039d13cb4a708e"),1537574400,0.1445,0.1445,0.1445,0,0,0.1445,TRDT,22-09-2018,-0.027590847913862855
ObjectId("5bab766872039d13cb4a7090"),1537660800,0.1467,0.1467,0.1467,0,0,0.1467,TRDT,23-09-2018,0.015224913494809741
ObjectId("5bab766872039d13cb4a7092"),1537747200,0.1368,0.1368,0.1368,0,0,0.1368,TRDT,24-09-2018,-0.06748466257668706
ObjectId("5bab766872039d13cb4a7094"),1537833600,0.1315,0.1315,0.1315,0,0,0.1315,TRDT,25-09-2018,-0.03874269005847952
ObjectId("5bab766872039d13cb4a7098"),1537488000,0.04917,0.04404,0.04704,44013.05,2032.08,0.04617,AMM,21-09-2018,
ObjectId("5bab766872039d13cb4a709a"),1537574400,0.04551,0.04019,0.04488,33469.76,1504.47,0.04495,AMM,22-09-2018,-0.026424084903617192
ObjectId("5bab766872039d13cb4a709c"),1537660800,0.04624,0.04079,0.04566,7226.19,328.14,0.04541,AMM,23-09-2018,0.010233592880978913
ObjectId("5bab766872039d13cb4a709e"),1537747200,0.04264,0.04123,0.04232,1251.25,51.59,0.04123,AMM,24-09-2018,-0.09205020920502084
ObjectId("5bab766872039d13cb4a70a0"),1537833600,0.04244,0.03483,0.03965,11179.42,449.19,0.04018,AMM,25-09-2018,-0.02546689303904929
ObjectId("5bab766872039d13cb4a70a4"),1537488000,0.0001189,0.0001189,0.0001189,0,0,0.0001189,LOC,21-09-2018,
ObjectId("5bab767772039d13cb4a75ec"),1537833600,0.008665,0.007817,0.008056,10872238.34,90087.37,0.008286,SSC,25-09-2018,-0.019292223931826245
ObjectId("5bab767772039d13cb4a75f0"),1537488000,0.005504,0.004461,0.005033,2377302.22,11082.98,0.004662,READ,21-09-2018,
ObjectId("5bab767772039d13cb4a75f2"),1537574400,0.005319,0.004529,0.004531,1360769.19,6500.39,0.004777,READ,22-09-2018,0.02466752466752459
ObjectId("5bab767772039d13cb4a75f4"),1537660800,0.00562,0.004402,0.004852,3069105.54,13651.38,0.004448,READ,23-09-2018,-0.0688716767845929
ObjectId("5bab767772039d13cb4a75f6"),1537747200,0.004166,0.004139,0.004146,1862939.03,7761,0.004166,READ,24-09-2018,-0.06339928057553941
ObjectId("5bab767772039d13cb4a75f8"),1537833600,0.004375,0.003759,0.004007,2711220.68,10625.27,0.003919,READ,25-09-2018,-0.05928948631781101
ObjectId("5bab767772039d13cb4a75fc"),1537488000,0.1315,0.1191,0.121,1705717.05,220549.21,0.1293,MOF,21-09-2018,
ObjectId("5bab767772039d13cb4a75fe"),1537574400,0.1298,0.1271,0.1284,1458291.96,185348.91,0.1271,MOF,22-09-2018,-0.017014694508894104
ObjectId("5bab767772039d13cb4a7600"),1537660800,0.1294,0.1262,0.1269,1614917.35,207678.37,0.1286,MOF,23-09-2018,0.011801730920535023
ObjectId("5bab767772039d13cb4a7602"),1537747200,0.1279,0.1228,0.1266,1533997.17,188374.85,0.1228,MOF,24-09-2018,-0.045101088646967234
ObjectId("5bab767772039d13cb4a7604"),1537833600,0.1205,0.1158,0.1201,1559694.92,185915.63,0.1192,MOF,25-09-2018,-0.029315960912052165
ObjectId("5bab767772039d13cb4a7608"),1537488000,0.01145,0.009707,0.01102,1130023.36,11548.84,0.01022,TNC,21-09-2018,
ObjectId("5bab767772039d13cb4a760a"),1537574400,0.01016,0.009232,0.009935,81921.97,820.04,0.01001,TNC,22-09-2018,-0.020547945205479465
ObjectId("5bab767772039d13cb4a760c"),1537660800,0.01032,0.009902,0.01017,82055.09,824.65,0.01005,TNC,23-09-2018,0.003996003996004006
ObjectId("5bab767772039d13cb4a760e"),1537747200,0.009798,0.008843,0.009368,113190.05,1108.24,0.009791,TNC,24-09-2018,-0.02577114427860702
ObjectId("5bab767772039d13cb4a7610"),1537833600,0.01032,0.008483,0.009417,195894.46,1917.22,0.009787,TNC,25-09-2018,-0.0004085384536818299
ObjectId("5bab767872039d13cb4a7614"),1537488000,0.8305,0.7116,0.7168,32003.56,24105.08,0.7532,C20,21-09-2018,
ObjectId("5bab767872039d13cb4a7616"),1537574400,0.7741,0.7144,0.7322,15795.9,11900.63,0.7534,C20,22-09-2018,0.0002655337227827642
ObjectId("5bab767872039d13cb4a7618"),1537660800,0.786,0.7601,0.7662,10198.85,7856.17,0.7703,C20,23-09-2018,0.022431643217414424
ObjectId("5bab767872039d13cb4a761a"),1537747200,0.7307,0.6936,0.7179,12497,8864.12,0.7093,C20,24-09-2018,-0.07918992600285596
ObjectId("5bab767872039d13cb4a761c"),1537833600,0.7185,0.6712,0.6791,24312.38,17431.98,0.717,C20,25-09-2018,0.010855773297617268
ObjectId("5bab767872039d13cb4a7620"),1537488000,0.02697,0.02393,0.02611,23188.44,554.9,0.02393,ARY,21-09-2018,
ObjectId("5bab767872039d13cb4a7622"),1537574400,0.02625,0.0229,0.02326,16654.91,405.88,0.02437,ARY,22-09-2018,0.018386961972419534
ObjectId("5bab767872039d13cb4a7624"),1537660800,0.02543,0.02103,0.02475,14995.96,330.06,0.02201,ARY,23-09-2018,-0.09684037751333611
ObjectId("5bab767872039d13cb4a7626"),1537747200,0.02188,0.02006,0.02051,9939.04,199.38,0.02006,ARY,24-09-2018,-0.08859609268514299
ObjectId("5bab767872039d13cb4a7628"),1537833600,0.02039,0.01868,0.01929,20297.38,412.85,0.02034,ARY,25-09-2018,0.013958125623130558
ObjectId("5bab767872039d13cb4a762c"),1537488000,0.004125,0.002637,0.002975,678552007.36,2156438.28,0.003178,DTA,21-09-2018,
ObjectId("5bab767872039d13cb4a762e"),1537574400,0.003291,0.002687,0.003157,101165361.66,278609.41,0.002754,DTA,22-09-2018,-0.13341724354940213
ObjectId("5bab767872039d13cb4a7630"),1537660800,0.00315,0.002681,0.002748,79274092.73,233779.3,0.002949,DTA,23-09-2018,0.07080610021786488
ObjectId("5bab767872039d13cb4a7632"),1537747200,0.003226,0.002699,0.002897,111215708.75,314851.67,0.002831,DTA,24-09-2018,-0.040013563919972746
ObjectId("5bab767872039d13cb4a7634"),1537833600,0.00309,0.002511,0.002768,86965024.49,246371.91,0.002833,DTA,25-09-2018,0.0007064641469444831
ObjectId("5bab767872039d13cb4a7638"),1537488000,0.3988,0.3464,0.3847,996200,380648.02,0.3821,CRPT,21-09-2018,
ObjectId("5bab767872039d13cb4a763a"),1537574400,0.3971,0.3575,0.3795,855300,310987.08,0.3636,CRPT,22-09-2018,-0.04841664485736723
ObjectId("5bab767872039d13cb4a763c"),1537660800,0.3744,0.3557,0.3628,893195.14,331286.08,0.3709,CRPT,23-09-2018,0.020077007700770158
ObjectId("5bab767872039d13cb4a763e"),1537747200,0.4148,0.3639,0.3643,1148097.27,473245.69,0.4122,CRPT,24-09-2018,0.11135076840118631
ObjectId("5bab767872039d13cb4a7640"),1537833600,0.4056,0.3771,0.4031,977200,383160.12,0.3921,CRPT,25-09-2018,-0.048762736535662314
ObjectId("5bab767872039d13cb4a7644"),1537488000,0.02624,0.01217,0.01778,5613.96,70.23,0.01251,SPK,21-09-2018,
ObjectId("5bab767872039d13cb4a7646"),1537574400,0.02599,0.01243,0.01243,1251.88,15.89,0.01269,SPK,22-09-2018,0.014388489208633061
ObjectId("5bab767872039d13cb4a7648"),1537660800,0.02004,0.01267,0.01267,1486.74,19.13,0.01287,SPK,23-09-2018,0.014184397163120536
ObjectId("5bab767872039d13cb4a764a"),1537747200,0.02219,0.01264,0.01264,1704.46,30.85,0.0181,SPK,24-09-2018,0.40637140637140656
ObjectId("5bab767872039d13cb4a764c"),1537833600,0.0177,0.01242,0.0177,1122.2,13.94,0.01242,SPK,25-09-2018,-0.3138121546961326
ObjectId("5bab767872039d13cb4a7650"),1537488000,0.0006688,0.0005945,0.000644,6084822.44,3767.72,0.0006192,CV,21-09-2018,
ObjectId("5bab767872039d13cb4a7652"),1537574400,0.000626,0.0005779,0.000602,1945604.13,1217.95,0.000626,CV,22-09-2018,0.010981912144702935
ObjectId("5bab767872039d13cb4a7654"),1537660800,0.0006358,0.0005869,0.0006358,1219036.86,745.32,0.0006114,CV,23-09-2018,-0.023322683706070334
ObjectId("5bab767872039d13cb4a7656"),1537747200,0.000661,0.000547,0.0005698,3894073.67,2485.2,0.0006382,CV,24-09-2018,0.04383382401046778
ObjectId("5bab767872039d13cb4a7658"),1537833600,0.0006357,0.0005918,0.0006138,1716558.8,1015.86,0.0005918,CV,25-09-2018,-0.07270448135380765
ObjectId("5bab767872039d13cb4a765c"),1537488000,0.07,0.07,0.07,38.71,2.71,0.07,TBX,21-09-2018,
ObjectId("5bab767872039d13cb4a765e"),1537574400,0.07,0.07,0.07,37.82,2.65,0.07,TBX,22-09-2018,0
